1.14900,0.999393
1.15000,0.999392
1.15100,0.999393
1.15200,0.999397
1.15300,0.999398
1.15400,0.999402
1.15500,0.999404
1.15600,0.999409
1.15700,0.999413
1.15800,0.999414
1.15900,0.999418
1.16000,0.999419
1.16100,0.999421
1.16200,0.999426
1.16300,0.999427
1.16400,0.999427
1.16500,0.999428
1.16600,0.999431
1.16700,0.999433
1.16800,0.999434
1.16900,0.999435
1.17000,0.999437
1.17100,0.999439
1.17200,0.999439
1.17300,0.999442
1.17400,0.999443
1.17500,0.999445
1.17600,0.999448
1.17700,0.999449
1.17800,0.999449
1.17900,0.999456
1.18000,0.999456
1.18100,0.999458
1.18200,0.999457
1.18300,0.999451
1.18400,0.999451
1.18500,0.999450
1.18600,0.999454
1.18700,0.999461
1.18800,0.999470
1.18900,0.999473
1.19000,0.999472
1.19100,0.999470
1.19200,0.999473
1.19300,0.999477
1.19400,0.999477
1.19500,0.999479
1.19600,0.999482
1.19700,0.999484
1.19800,0.999486
1.19900,0.999488
1.20000,0.999488
1.20100,0.999490
1.20200,0.999487
1.20300,0.923947
1.20400,0.863625
1.20500,0.908092
1.20600,0.920861
1.20700,0.913419
1.20800,0.934334
1.20900,0.941061
1.21000,0.949455
1.21100,0.959943
1.21200,0.970200
1.21300,0.983538
1.21400,0.987863
1.21500,0.989502
1.21600,0.994068
1.21700,0.996377
1.21800,0.918697
1.21900,0.872538
1.22000,0.924507
1.22100,0.943923
1.22200,0.944282
1.22300,0.952019
1.22400,0.956003
1.22500,0.966931
1.22600,0.969648
1.22700,0.962501
1.22800,0.970724
1.22900,0.981678
1.23000,0.981187
1.23100,0.982057
1.23200,0.987153
1.23300,0.988427
1.23400,0.977946
1.23500,0.975557
1.23600,0.988288
1.23700,0.990126
1.23800,0.987285
1.23900,0.989361
1.24000,0.992899
1.24100,0.994996
1.24200,0.996466
1.24300,0.998569
1.24400,0.999096
1.24500,0.999360
1.24600,0.999479
1.24700,0.999531
1.24800,0.999551
1.24900,0.999558
1.25000,0.996586
1.25100,0.992326
1.25200,0.993918
1.25300,0.996993
1.25400,0.995742
1.25500,0.995016
1.25600,0.996340
1.25700,0.997630
1.25800,0.998006
1.25900,0.997236
1.26000,0.995467
1.26100,0.994962
1.26200,0.996476
1.26300,0.995039
1.26400,0.993246
1.26500,0.991662
1.26600,0.993145
1.26700,0.997616
1.26800,0.998944
1.26900,0.999294
1.27000,0.999443
1.27100,0.999536
1.27200,0.999566
1.27300,0.999588
1.27400,0.999600
1.27500,0.999600
1.27600,0.999592
1.27700,0.999586
1.27800,0.999587
1.27900,0.999592
1.28000,0.999601
1.28100,0.999604
1.28200,0.999605
1.28300,0.999600
1.28400,0.999550
1.28500,0.999269
1.28600,0.998661
1.28700,0.997550
1.28800,0.993966
1.28900,0.983763
1.29000,0.968232
1.29100,0.961238
1.29200,0.969907
1.29300,0.976247
1.29400,0.974893
1.29500,0.975461
1.29600,0.976420
1.29700,0.983540
1.29800,0.993291
1.29900,0.997287
1.30000,0.998783
1.30100,0.999330
1.30200,0.999557
1.30300,0.999596
1.30400,0.999589
1.30500,0.999594
1.30600,0.999609
1.30700,0.999559
1.30800,0.999386
1.30900,0.999103
1.31000,0.998963
1.31100,0.998975
1.31200,0.992825
1.31300,0.968718
1.31400,0.944620
1.31500,0.936052
1.31600,0.950571
1.31700,0.965841
1.31800,0.955846
1.31900,0.953815
1.32000,0.962097
1.32100,0.971432
1.32200,0.979100
1.32300,0.984871
1.32400,0.993686
1.32500,0.997864
1.32600,0.998924
1.32700,0.999345
1.32800,0.999530
1.32900,0.999581
1.33000,0.999613
1.33100,0.999615
1.33200,0.999425
1.33300,0.998801
1.33400,0.997424
1.33500,0.992619
1.33600,0.983035
1.33700,0.965231
1.33800,0.954768
1.33900,0.960065
1.34000,0.973171
1.34100,0.976497
1.34200,0.969656
1.34300,0.970149
1.34400,0.974154
1.34500,0.980485
1.34600,0.987472
1.34700,0.993229
1.34800,0.997047
1.34900,0.998415
1.35000,0.997910
1.35100,0.997739
1.35200,0.998350
1.35300,0.998882
1.35400,0.999233
1.35500,0.999487
1.35600,0.999600
1.35700,0.999631
1.35800,0.999544
1.35900,0.999220
1.36000,0.998738
1.36100,0.998588
1.36200,0.998917
1.36300,0.999128
1.36400,0.998971
1.36500,0.998807
1.36600,0.998843
1.36700,0.998553
1.36800,0.997595
1.36900,0.994869
1.37000,0.991181
1.37100,0.991218
1.37200,0.994824
1.37300,0.996480
1.37400,0.993193
1.37500,0.991622
1.37600,0.994012
1.37700,0.996120
1.37800,0.997923
1.37900,0.999031
1.38000,0.999488
1.38100,0.999522
1.38200,0.999464
1.38300,0.999472
1.38400,0.999573
1.38500,0.999610
1.38600,0.999534
1.38700,0.999497
1.38800,0.999510
1.38900,0.999549
1.39000,0.999578
1.39100,0.999608
1.39200,0.999663
1.39300,0.999669
1.39400,0.999642
1.39500,0.999639
1.39600,0.999654
1.39700,0.999677
1.39800,0.999693
1.39900,0.999706
1.40000,0.999717
1.40100,0.999715
1.40200,0.999710
1.40300,0.999713
1.40400,0.999719
1.40500,0.999724
1.40600,0.999728
1.40700,0.999728
1.40800,0.999731
1.40900,0.999732
1.41000,0.999737
1.41100,0.999737
1.41200,0.999735
1.41300,0.999738
1.41400,0.999739
1.41500,0.999740
1.41600,0.999741
1.41700,0.999741
1.41800,0.999742
1.41900,0.999742
1.42000,0.999741
1.42100,0.999741
1.42200,0.999741
1.42300,0.999741
1.42400,0.999737
1.42500,0.999732
1.42600,0.999730
1.42700,0.999727
1.42800,0.999711
1.42900,0.999646
1.43000,0.912393
1.43100,0.638004
1.43200,0.518784
1.43300,0.658086
1.43400,0.797880
1.43500,0.785575
1.43600,0.760012
1.43700,0.780695
1.43800,0.738918
1.43900,0.704440
1.44000,0.738208
1.44100,0.759798
1.44200,0.764621
1.44300,0.789562
1.44400,0.826370
1.44500,0.858630
1.44600,0.863832
1.44700,0.874169
1.44800,0.901859
1.44900,0.917642
1.45000,0.931974
1.45100,0.953657
1.45200,0.969385
1.45300,0.980089
1.45400,0.986127
1.45500,0.991580
1.45600,0.994755
1.45700,0.996756
1.45800,0.997949
1.45900,0.998713
1.46000,0.999128
1.46100,0.999385
1.46200,0.999557
1.46300,0.999646
1.46400,0.999701
1.46500,0.999729
1.46600,0.999703
1.46700,0.999669
1.46800,0.999681
1.46900,0.999724
1.47000,0.999747
1.47100,0.947933
1.47200,0.908246
1.47300,0.925813
1.47400,0.947751
1.47500,0.960558
1.47600,0.962357
1.47700,0.965754
1.47800,0.965064
1.47900,0.961891
1.48000,0.959383
1.48100,0.964019
1.48200,0.972557
1.48300,0.981241
1.48400,0.982661
1.48500,0.984660
1.48600,0.989564
1.48700,0.992127
1.48800,0.994618
1.48900,0.995867
1.49000,0.996723
1.49100,0.996230
1.49200,0.987761
1.49300,0.974970
1.49400,0.966583
1.49500,0.963380
1.49600,0.974139
1.49700,0.931976
1.49800,0.922139
1.49900,0.973634
1.50000,0.986561
1.50100,0.990987
1.50200,0.993114
1.50300,0.995983
1.50400,0.998430
1.50500,0.999010
1.50600,0.999357
1.50700,0.999625
1.50800,0.999718
1.50900,0.999745
1.51000,0.999757
1.51100,0.999757
1.51200,0.999753
1.51300,0.999734
1.51400,0.999730
1.51500,0.999754
1.51600,0.999767
1.51700,0.999734
1.51800,0.999699
1.51900,0.999651
1.52000,0.999526
1.52100,0.999409
1.52200,0.999164
1.52300,0.997578
1.52400,0.989346
1.52500,0.971922
1.52600,0.954628
1.52700,0.948813
1.52800,0.953322
1.52900,0.930306
1.53000,0.918369
1.53100,0.923072
1.53200,0.916171
1.53300,0.917043
1.53400,0.910520
1.53500,0.908429
1.53600,0.916253
1.53700,0.941524
1.53800,0.948737
1.53900,0.940734
1.54000,0.934857
1.54100,0.937723
1.54200,0.944307
1.54300,0.950231
1.54400,0.966121
1.54500,0.966838
1.54600,0.974551
1.54700,0.988005
1.54800,0.993831
1.54900,0.996580
1.55000,0.997008
1.55100,0.996029
1.55200,0.994470
1.55300,0.994194
1.55400,0.996030
1.55500,0.998271
1.55600,0.998408
1.55700,0.995536
1.55800,0.993669
1.55900,0.993012
1.56000,0.993019
1.56100,0.993504
1.56200,0.993890
1.56300,0.995596
1.56400,0.995669
1.56500,0.991411
1.56600,0.981369
1.56700,0.950328
1.56800,0.888051
1.56900,0.824752
1.57000,0.791136
1.57100,0.770999
1.57200,0.743475
1.57300,0.763322
1.57400,0.795464
1.57500,0.825565
1.57600,0.817352
1.57700,0.795889
1.57800,0.826940
1.57900,0.842222
1.58000,0.845411
1.58100,0.869510
1.58200,0.913205
1.58300,0.942002
1.58400,0.948806
1.58500,0.949317
1.58600,0.959545
1.58700,0.971309
1.58800,0.983841
1.58900,0.988445
1.59000,0.989170
1.59100,0.991470
1.59200,0.991722
1.59300,0.989033
1.59400,0.981708
1.59500,0.972020
1.59600,0.952815
1.59700,0.924918
1.59800,0.899974
1.59900,0.866153
1.60000,0.816194
1.60100,0.789214
1.60200,0.781205
1.60300,0.766544
1.60400,0.799199
1.60500,0.865900
1.60600,0.857882
1.60700,0.824611
1.60800,0.814539
1.60900,0.799241
1.61000,0.803939
1.61100,0.820437
1.61200,0.851858
1.61300,0.885652
1.61400,0.900513
1.61500,0.904758
1.61600,0.900594
1.61700,0.913380
1.61800,0.929259
1.61900,0.939510
1.62000,0.955361
1.62100,0.964142
1.62200,0.972607
1.62300,0.981207
1.62400,0.986843
1.62500,0.988580
1.62600,0.981014
1.62700,0.965661
1.62800,0.950115
1.62900,0.938293
1.63000,0.934229
1.63100,0.945889
1.63200,0.959842
1.63300,0.957471
1.63400,0.955211
1.63500,0.951218
1.63600,0.943683
1.63700,0.938105
1.63800,0.927826
1.63900,0.930086
1.64000,0.927928
1.64100,0.916751
1.64200,0.926062
1.64300,0.924892
1.64400,0.929568
1.64500,0.954245
1.64600,0.959751
1.64700,0.940112
1.64800,0.933230
1.64900,0.944939
1.65000,0.948113
1.65100,0.952467
1.65200,0.949485
1.65300,0.953692
1.65400,0.965095
1.65500,0.968423
1.65600,0.968676
1.65700,0.972011
1.65800,0.973787
1.65900,0.976428
1.66000,0.984700
1.66100,0.987837
1.66200,0.982522
1.66300,0.973607
1.66400,0.970453
1.66500,0.972799
1.66600,0.977106
1.66700,0.982903
1.66800,0.989997
1.66900,0.992242
1.67000,0.989770
1.67100,0.989314
1.67200,0.990003
1.67300,0.991534
1.67400,0.993414
1.67500,0.994344
1.67600,0.994650
1.67700,0.995143
1.67800,0.996547
1.67900,0.997579
1.68000,0.998587
1.68100,0.998001
1.68200,0.997001
1.68300,0.997083
1.68400,0.997334
1.68500,0.997788
1.68600,0.998221
1.68700,0.998586
1.68800,0.999029
1.68900,0.999387
1.69000,0.999535
1.69100,0.999605
1.69200,0.999673
1.69300,0.999762
1.69400,0.999792
1.69500,0.999762
1.69600,0.999730
1.69700,0.999716
1.69800,0.999725
1.69900,0.999750
1.70000,0.999781
1.70100,0.999818
1.70200,0.999836
1.70300,0.999826
1.70400,0.999784
1.70500,0.999730
1.70600,0.999662
1.70700,0.999558
1.70800,0.999276
1.70900,0.999140
1.71000,0.999239
1.71100,0.999306
1.71200,0.999407
1.71300,0.999616
1.71400,0.999759
1.71500,0.999792
1.71600,0.999852
1.71700,0.999827
1.71800,0.999753
1.71900,0.999665
1.72000,0.999603
1.72100,0.999524
1.72200,0.999571
1.72300,0.999709
1.72400,0.999771
1.72500,0.999816
1.72600,0.999843
1.72700,0.999857
1.72800,0.999861
1.72900,0.999866
1.73000,0.999872
1.73100,0.999875
1.73200,0.999878
1.73300,0.999879
1.73400,0.999879
1.73500,0.999881
1.73600,0.999883
1.73700,0.999882
1.73800,0.999881
1.73900,0.999881
1.74000,0.999879
1.74100,0.999879
1.74200,0.999879
1.74300,0.999880
1.74400,0.999883
1.74500,0.999886
1.74600,0.999886
1.74700,0.999886
1.74800,0.999887
1.74900,0.999887
1.75000,0.999887
1.75100,0.999887
1.75200,0.999887
1.75300,0.999613
1.75400,0.998920
1.75500,0.998578
1.75600,0.998730
1.75700,0.999154
1.75800,0.999613
1.75900,0.999554
1.76000,0.999428
1.76100,0.999294
1.76200,0.999106
1.76300,0.999313
1.76400,0.999540
1.76500,0.999460
1.76600,0.999510
1.76700,0.999671
1.76800,0.999710
1.76900,0.999716
1.77000,0.999764
1.77100,0.999834
1.77200,0.999856
1.77300,0.999871
1.77400,0.999878
1.77500,0.999885
1.77600,0.999886
1.77700,0.999884
1.77800,0.999881
1.77900,0.999880
1.78000,0.999880
1.78100,0.999883
1.78200,0.999890
1.78300,0.999892
1.78400,0.999895
1.78500,0.999743
1.78600,0.999304
1.78700,0.998923
1.78800,0.999005
1.78900,0.999280
1.79000,0.999619
1.79100,0.999773
1.79200,0.999572
1.79300,0.999542
1.79400,0.999478
1.79500,0.999478
1.79600,0.999526
1.79700,0.999567
1.79800,0.999725
1.79900,0.999733
1.80000,0.999745
1.80100,0.999800
1.80200,0.999844
1.80300,0.999860
1.80400,0.999865
1.80500,0.999861
1.80600,0.999858
1.80700,0.999865
1.80800,0.999879
1.80900,0.999890
1.81000,0.999895
1.81100,0.999892
1.81200,0.999889
1.81300,0.999889
1.81400,0.999889
1.81500,0.999892
1.81600,0.999894
1.81700,0.999894
1.81800,0.999897
1.81900,0.999900
1.82000,0.999901
1.82100,0.999901
1.82200,0.999902
1.82300,0.999903
1.82400,0.999903
1.82500,0.999904
1.82600,0.999904
1.82700,0.999904
1.82800,0.999905
1.82900,0.999905
1.83000,0.999906
1.83100,0.999906
1.83200,0.999906
1.83300,0.999906
1.83400,0.999907
1.83500,0.999906
1.83600,0.999907
1.83700,0.999907
1.83800,0.999907
1.83900,0.999907
1.84000,0.999907
1.84100,0.999907
1.84200,0.999907
1.84300,0.999908
1.84400,0.999908
1.84500,0.999908
1.84600,0.999908
1.84700,0.999908
1.84800,0.999908
1.84900,0.999908
1.85000,0.999910
1.85100,0.999911
1.85200,0.999911
1.85300,0.999912
1.85400,0.999909
1.85500,0.999908
1.85600,0.999911
1.85700,0.999910
1.85800,0.999911
1.85900,0.999911
1.86000,0.999911
1.86100,0.999910
1.86200,0.999908
1.86300,0.999871
1.86400,0.999720
1.86500,0.999541
1.86600,0.999195
1.86700,0.999079
1.86800,0.999422
1.86900,0.990263
1.87000,0.982328
1.87100,0.988524
1.87200,0.986398
1.87300,0.964440
1.87400,0.939735
1.87500,0.925848
1.87600,0.931863
1.87700,0.930265
1.87800,0.927267
1.87900,0.941186
1.88000,0.951654
1.88100,0.816812
1.88200,0.755966
1.88300,0.857712
1.88400,0.899048
1.88500,0.921545
1.88600,0.929764
1.88700,0.938732
1.88800,0.946375
1.88900,0.950100
1.89000,0.912931
1.89100,0.906322
1.89200,0.950020
1.89300,0.963608
1.89400,0.976619
1.89500,0.979536
1.89600,0.984091
1.89700,0.986922
1.89800,0.987103
1.89900,0.988359
1.90000,0.988585
1.90100,0.989854
1.90200,0.991750
1.90300,0.993846
1.90400,0.996868
1.90500,0.990877
1.90600,0.983771
1.90700,0.987637
1.90800,0.993189
1.90900,0.995682
1.91000,0.995907
1.91100,0.995529
1.91200,0.996470
1.91300,0.996553
1.91400,0.996328
1.91500,0.997294
1.91600,0.998756
1.91700,0.999019
1.91800,0.998032
1.91900,0.997952
1.92000,0.997670
1.92100,0.997706
1.92200,0.997824
1.92300,0.997582
1.92400,0.998564
1.92500,0.998955
1.92600,0.998766
1.92700,0.998257
1.92800,0.996675
1.92900,0.994935
1.93000,0.993644
1.93100,0.993508
1.93200,0.994338
1.93300,0.995348
1.93400,0.988360
1.93500,0.973584
1.93600,0.974119
1.93700,0.978847
1.93800,0.972890
1.93900,0.954474
1.94000,0.923113
1.94100,0.891489
1.94200,0.861375
1.94300,0.853328
1.94400,0.852258
1.94500,0.809081
1.94600,0.758758
1.94700,0.743997
1.94800,0.721873
1.94900,0.676910
1.95000,0.623124
1.95100,0.562360
1.95200,0.488687
1.95300,0.421548
1.95400,0.352930
1.95500,0.299288
1.95600,0.265216
1.95700,0.241421
1.95800,0.252165
1.95900,0.366624
1.96000,0.507793
1.96100,0.578399
1.96200,0.479478
1.96300,0.365932
1.96400,0.372894
1.96500,0.356974
1.96600,0.372355
1.96700,0.421148
1.96800,0.432915
1.96900,0.506524
1.97000,0.543067
1.97100,0.582018
1.97200,0.715239
1.97300,0.702335
1.97400,0.718930
1.97500,0.785518
1.97600,0.775651
1.97700,0.779598
1.97800,0.804292
1.97900,0.814453
1.98000,0.811959
1.98100,0.820893
1.98200,0.859048
1.98300,0.887905
1.98400,0.888692
1.98500,0.882631
1.98600,0.874920
1.98700,0.855694
1.98800,0.854869
1.98900,0.866131
1.99000,0.871130
1.99100,0.861090
1.99200,0.858216
1.99300,0.861517
1.99400,0.848834
1.99500,0.814834
1.99600,0.746630
1.99700,0.645088
1.99800,0.526771
1.99900,0.374824
2.00000,0.274057
2.00100,0.185294
2.00200,0.113925
2.00300,0.0945356
2.00400,0.0846048
2.00500,0.0727047
2.00600,0.0698856
2.00700,0.117813
2.00800,0.208759
2.00900,0.314977
2.01000,0.205981
2.01100,0.130532
2.01200,0.118210
2.01300,0.110962
2.01400,0.142490
2.01500,0.118527
2.01600,0.171925
2.01700,0.251195
2.01800,0.212350
2.01900,0.251969
2.02000,0.390365
2.02100,0.434542
2.02200,0.455712
2.02300,0.470111
2.02400,0.549437
2.02500,0.646127
2.02600,0.657229
2.02700,0.658345
2.02800,0.669853
2.02900,0.695547
2.03000,0.697581
2.03100,0.698900
2.03200,0.689345
2.03300,0.666139
2.03400,0.658947
2.03500,0.655347
2.03600,0.652438
2.03700,0.673488
2.03800,0.710756
2.03900,0.718222
2.04000,0.699059
2.04100,0.714911
2.04200,0.716053
2.04300,0.683384
2.04400,0.695661
2.04500,0.683887
2.04600,0.670091
2.04700,0.677892
2.04800,0.607428
2.04900,0.538542
2.05000,0.499561
2.05100,0.507371
2.05200,0.464352
2.05300,0.370124
2.05400,0.344055
2.05500,0.393021
2.05600,0.366789
2.05700,0.374327
2.05800,0.431018
2.05900,0.476379
2.06000,0.625789
2.06100,0.631726
2.06200,0.533077
2.06300,0.445701
2.06400,0.463135
2.06500,0.428564
2.06600,0.435013
2.06700,0.503830
2.06800,0.446379
2.06900,0.482981
2.07000,0.557540
2.07100,0.542678
2.07200,0.575301
2.07300,0.627764
2.07400,0.636376
2.07500,0.617506
2.07600,0.629603
2.07700,0.676953
2.07800,0.667299
2.07900,0.707373
2.08000,0.681113
2.08100,0.652711
2.08200,0.675487
2.08300,0.670122
2.08400,0.679569
2.08500,0.713753
2.08600,0.749008
2.08700,0.765288
2.08800,0.789639
2.08900,0.774430
2.09000,0.752249
2.09100,0.763834
2.09200,0.784997
2.09300,0.785762
2.09400,0.783732
2.09500,0.801766
2.09600,0.819413
2.09700,0.821359
2.09800,0.839087
2.09900,0.842026
2.10000,0.844495
2.10100,0.865435
2.10200,0.873049
2.10300,0.849634
2.10400,0.869346
2.10500,0.916046
2.10600,0.930265
2.10700,0.950024
2.10800,0.933712
2.10900,0.928720
2.11000,0.936176
2.11100,0.916552
2.11200,0.911560
2.11300,0.926349
2.11400,0.919965
2.11500,0.919914
2.11600,0.936949
2.11700,0.930812
2.11800,0.937947
2.11900,0.955684
2.12000,0.957604
2.12100,0.957355
2.12200,0.965112
2.12300,0.976999
2.12400,0.980924
2.12500,0.980879
2.12600,0.978104
2.12700,0.976473
2.12800,0.975245
2.12900,0.979616
2.13000,0.982518
2.13100,0.983281
2.13200,0.986847
2.13300,0.987696
2.13400,0.986830
2.13500,0.989134
2.13600,0.990886
2.13700,0.990614
2.13800,0.987569
2.13900,0.980938
2.14000,0.971228
2.14100,0.974721
2.14200,0.976400
2.14300,0.966910
2.14400,0.968928
2.14500,0.958286
2.14600,0.925555
2.14700,0.905514
2.14800,0.902335
2.14900,0.888001
2.15000,0.883682
2.15100,0.893589
2.15200,0.904761
2.15300,0.922271
2.15400,0.932312
2.15500,0.950157
2.15600,0.954324
2.15700,0.936496
2.15800,0.936109
2.15900,0.930150
2.16000,0.927053
2.16100,0.922758
2.16200,0.923381
2.16300,0.939168
2.16400,0.938451
2.16500,0.940028
2.16600,0.940255
2.16700,0.943226
2.16800,0.944401
2.16900,0.943138
2.17000,0.952018
2.17100,0.949163
2.17200,0.953564
2.17300,0.967704
2.17400,0.968350
2.17500,0.973536
2.17600,0.983614
2.17700,0.975394
2.17800,0.968639
2.17900,0.984350
2.18000,0.996982
2.18100,0.997527
2.18200,0.997186
2.18300,0.996586
2.18400,0.992090
2.18500,0.990252
2.18600,0.992136
2.18700,0.987646
2.18800,0.987569
2.18900,0.991989
2.19000,0.989538
2.19100,0.990632
2.19200,0.994875
2.19300,0.995559
2.19400,0.995612
2.19500,0.996739
2.19600,0.998282
2.19700,0.998369
2.19800,0.998753
2.19900,0.999302
2.20000,0.999255
2.20100,0.999362
2.20200,0.999601
2.20300,0.999614
2.20400,0.999687
2.20500,0.999810
2.20600,0.999758
2.20700,0.999185
2.20800,0.998288
2.20900,0.997145
2.21000,0.995356
2.21100,0.993909
2.21200,0.992910
2.21300,0.992265
2.21400,0.993123
2.21500,0.994744
2.21600,0.996267
2.21700,0.998084
2.21800,0.998825
2.21900,0.998103
2.22000,0.996678
2.22100,0.996100
2.22200,0.996341
2.22300,0.995294
2.22400,0.995334
2.22500,0.996400
2.22600,0.996663
2.22700,0.996986
2.22800,0.997419
2.22900,0.997821
2.23000,0.998147
2.23100,0.998502
2.23200,0.998788
2.23300,0.999022
2.23400,0.999362
2.23500,0.999490
2.23600,0.999491
2.23700,0.999659
2.23800,0.999744
2.23900,0.999763
2.24000,0.999816
2.24100,0.999803
2.24200,0.999771
2.24300,0.999769
2.24400,0.999717
2.24500,0.999628
2.24600,0.999502
2.24700,0.999336
2.24800,0.998522
2.24900,0.998108
2.25000,0.998255
2.25100,0.997926
2.25200,0.997594
2.25300,0.997290
2.25400,0.995473
2.25500,0.995289
2.25600,0.996832
2.25700,0.996987
2.25800,0.997249
2.25900,0.996756
2.26000,0.997397
2.26100,0.998883
2.26200,0.999125
2.26300,0.998435
2.26400,0.997487
2.26500,0.998603
2.26600,0.999934
2.26700,0.999931
2.26800,0.999893
2.26900,0.999666
2.27000,0.999476
2.27100,0.999399
2.27200,0.998832
2.27300,0.998671
2.27400,0.998990
2.27500,0.998583
2.27600,0.998664
2.27700,0.999209
2.27800,0.999114
2.27900,0.999273
2.28000,0.999635
2.28100,0.999645
2.28200,0.999706
2.28300,0.999799
2.28400,0.999819
2.28500,0.999865
2.28600,0.999886
2.28700,0.999885
2.28800,0.999885
2.28900,0.999875
2.29000,0.999871
2.29100,0.999857
2.29200,0.999850
2.29300,0.999864
2.29400,0.999871
2.29500,0.999867
2.29600,0.999851
2.29700,0.999877
2.29800,0.999920
2.29900,0.999931
2.30000,0.999938
2.30100,0.999943
2.30200,0.999917
2.30300,0.999822
2.30400,0.999694
2.30500,0.999485
2.30600,0.999035
2.30700,0.998245
2.30800,0.996918
2.30900,0.998000
2.31000,0.996746
2.31100,0.991877
2.31200,0.988213
2.31300,0.984198
2.31400,0.986165
2.31500,0.989136
2.31600,0.981681
2.31700,0.973725
2.31800,0.985951
2.31900,0.984629
2.32000,0.968027
2.32100,0.983004
2.32200,0.981536
2.32300,0.961768
2.32400,0.979723
2.32500,0.978097
2.32600,0.955154
2.32700,0.976452
2.32800,0.975050
2.32900,0.975022
2.33000,0.973517
2.33100,0.947144
2.33200,0.972300
2.33300,0.970928
2.33400,0.971444
2.33500,0.971564
2.33600,0.971585
2.33700,0.971593
2.33800,0.971594
2.33900,0.972583
2.34000,0.972590
2.34100,0.973911
2.34200,0.973937
2.34300,0.976882
2.34400,0.976916
2.34500,0.980962
2.34600,0.980996
2.34700,0.999893
2.34800,0.999863
2.34900,0.981024
2.35000,0.980991
2.35100,0.977029
2.35200,0.977059
2.35300,0.974889
2.35400,0.974632
2.35500,0.999388
2.35600,0.973667
2.35700,0.973833
2.35800,0.973243
2.35900,0.973049
2.36000,0.973564
2.36100,0.973467
2.36200,0.999311
2.36300,0.973408
2.36400,0.973466
2.36500,0.974672
2.36600,0.974571
2.36700,0.992169
2.36800,0.975100
2.36900,0.982165
2.37000,0.976283
2.37100,0.975236
2.37200,0.997940
2.37300,0.977426
2.37400,0.975882
2.37500,0.978335
2.37600,0.977725
2.37700,0.993569
2.37800,0.978400
2.37900,0.977913
2.38000,0.979186
2.38100,0.979585
2.38200,0.990938
2.38300,0.978746
2.38400,0.979058
2.38500,0.993787
2.38600,0.980174
2.38700,0.980226
2.38800,0.992342
2.38900,0.976481
2.39000,0.981568
2.39100,0.993905
2.39200,0.983720
2.39300,0.984441
2.39400,0.994887
2.39500,0.987529
2.39600,0.987660
2.39700,0.997168
2.39800,0.991296
