1084,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8
1092,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382,20.382
1100,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206,20.206
1108,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219,20.219
1116,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976,19.976
1124,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647
1132,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354,19.354
1140,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071,19.071
1148,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985,18.985
1156,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639,18.639
1164,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264,18.264
1172,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18
1180,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958,17.958
1188,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761,17.761
1196,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452,17.452
1204,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462,16.462
1212,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605,16.605
1220,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324,16.324
1228,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392,16.392
1236,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35
1244,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256,16.256
1252,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073
1260,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907,15.907
1268,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728,15.728
